site_name,target_date,lat,lon,fires_7d_count,fires_30d_count,fire_max_brightness_7d,fire_avg_brightness_7d,fire_max_frp_7d,fire_avg_frp_7d,fires_persistent_days,days_since_last_fire,temp_mean,temp_max,humidity_mean,humidity_min,wind_max,rain_total,dry_days,latitude,longitude,month,season,label,label_meta_detections,label_meta_max_brightness
München,2025-06-16 00:00:00+00:00,48.1351,11.582,0,0,0.0,0.0,0.0,0.0,0,999,19.557142857142857,32.0,57.714285714285715,25,14.2,8.3,6,48.1351,11.582,6,2,0,0,0.0
Sydney,2025-04-07 00:00:00+00:00,-33.8688,151.2093,0,0,0.0,0.0,0.0,0.0,0,999,18.714285714285715,24.9,73.85714285714286,34,33.0,6.3,6,-33.8688,151.2093,4,1,0,0,0.0
Hamburg,2024-12-16 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,3.4285714285714284,9.8,88.57142857142857,77,26.6,6.9,4,53.5511,9.9937,12,0,0,0,0.0
Sydney,2024-11-25 00:00:00+00:00,-33.8688,151.2093,0,0,0.0,0.0,0.0,0.0,0,999,20.514285714285712,27.6,72.28571428571429,40,22.4,18.6,4,-33.8688,151.2093,11,3,0,0,0.0
Los Angeles,2025-05-19 00:00:00+00:00,34.0522,-118.2437,0,0,0.0,0.0,0.0,0.0,0,999,17.942857142857143,26.2,64.0,27,18.2,0.7,7,34.0522,-118.2437,5,1,0,0,0.0
New Orleans,2024-10-28 00:00:00+00:00,29.9511,-90.0715,3,3,365.7,356.5,391.4,294.53333333333336,1,3,21.442857142857147,28.2,73.71428571428571,37,14.8,0.0,7,29.9511,-90.0715,10,3,1,1,354.8
Tampa,2024-08-12 00:00:00+00:00,27.9506,-82.4572,0,0,0.0,0.0,0.0,0.0,0,999,28.78571428571428,32.1,78.71428571428571,60,54.0,103.00000000000001,0,27.9506,-82.4572,8,2,1,1,318.5
Denver,2024-09-02 00:00:00+00:00,39.7392,-104.9903,0,0,0.0,0.0,0.0,0.0,0,999,22.74285714285714,33.8,35.42857142857143,10,21.3,0.0,7,39.7392,-104.9903,9,3,0,0,0.0
Honolulu,2024-03-04 00:00:00+00:00,21.3099,-157.8581,0,0,0.0,0.0,0.0,0.0,0,999,22.157142857142855,26.4,67.71428571428571,47,31.2,3.1999999999999997,6,21.3099,-157.8581,3,1,0,0,0.0
Managua,2024-03-11 00:00:00+00:00,12.1364,-86.2514,1,7,325.3,325.3,48.1,48.1,1,1,29.5,37.6,58.285714285714285,28,24.8,0.0,7,12.1364,-86.2514,3,1,1,8,385.9
Sacramento,2025-07-21 00:00:00+00:00,38.5816,-121.4944,1,3,336.9,336.9,57.9,57.9,1,5,23.042857142857144,38.7,53.714285714285715,14,17.6,0.0,7,38.5816,-121.4944,7,2,1,1,351.6
Lima,2025-02-10 00:00:00+00:00,-12.0464,-77.0428,0,0,0.0,0.0,0.0,0.0,0,999,22.857142857142854,26.0,84.85714285714286,62,13.3,12.6,6,-12.0464,-77.0428,2,0,0,0,0.0
Tampa,2024-05-13 00:00:00+00:00,27.9506,-82.4572,0,1,0.0,0.0,0.0,0.0,0,999,27.400000000000002,34.0,67.71428571428571,32,26.0,3.7,5,27.9506,-82.4572,5,1,0,0,0.0
Port-au-Prince,2025-03-03 00:00:00+00:00,18.5944,-72.3074,0,2,0.0,0.0,0.0,0.0,0,999,27.557142857142857,34.1,58.142857142857146,31,18.4,0.4,7,18.5944,-72.3074,3,1,0,0,0.0
Manila,2025-08-25 00:00:00+00:00,14.5995,120.9842,0,0,0.0,0.0,0.0,0.0,0,999,27.257142857142856,32.5,82.28571428571429,58,18.3,85.89999999999999,2,14.5995,120.9842,8,2,0,0,0.0
Seattle,2025-10-20 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,10.471428571428572,15.2,78.57142857142857,46,34.6,15.700000000000001,3,47.6062,-122.3321,10,3,0,0,0.0
Miami,2024-12-09 00:00:00+00:00,25.7617,-80.1918,0,0,0.0,0.0,0.0,0.0,0,999,19.657142857142855,26.9,56.0,13,22.8,0.0,7,25.7617,-80.1918,12,0,0,0,0.0
Berlin,2025-10-20 00:00:00+00:00,52.52,13.405,0,0,0.0,0.0,0.0,0.0,0,999,9.314285714285713,14.0,84.71428571428571,54,19.3,3.8,6,52.52,13.405,10,3,0,0,0.0
San Jose CR,2025-09-15 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,20.400000000000002,27.3,83.85714285714286,54,11.5,92.9,0,9.9281,-84.0907,9,3,0,0,0.0
San Francisco,2024-08-12 00:00:00+00:00,37.7749,-122.4194,0,0,0.0,0.0,0.0,0.0,0,999,15.171428571428574,21.2,82.42857142857143,55,31.4,0.0,7,37.7749,-122.4194,8,2,1,1,350.6
Anchorage,2025-01-27 00:00:00+00:00,61.2181,-149.9003,0,0,0.0,0.0,0.0,0.0,0,999,2.414285714285714,8.2,83.0,51,40.1,57.8,1,61.2181,-149.9003,1,0,0,0,0.0
Sacramento,2025-10-13 00:00:00+00:00,38.5816,-121.4944,0,0,0.0,0.0,0.0,0.0,0,999,19.185714285714287,31.0,57.285714285714285,21,16.2,0.0,7,38.5816,-121.4944,10,3,0,0,0.0
Houston,2025-10-20 00:00:00+00:00,29.7604,-95.3698,0,0,0.0,0.0,0.0,0.0,0,999,25.657142857142862,33.8,62.42857142857143,21,17.2,2.1,6,29.7604,-95.3698,10,3,0,0,0.0
San Diego,2024-07-08 00:00:00+00:00,32.7157,-117.1611,0,1,0.0,0.0,0.0,0.0,0,999,20.5,24.8,79.57142857142857,55,20.6,0.0,7,32.7157,-117.1611,7,2,1,2,343.1
San Jose CR,2025-01-13 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,20.5,26.7,74.0,40,14.6,10.6,4,9.9281,-84.0907,1,0,0,0,0.0
Berlin,2024-04-29 00:00:00+00:00,52.52,13.405,0,1,0.0,0.0,0.0,0.0,0,999,7.542857142857143,22.5,71.71428571428571,42,20.9,4.8999999999999995,5,52.52,13.405,4,1,1,3,334.9
Melbourne,2025-03-10 00:00:00+00:00,-37.8136,144.9631,0,0,0.0,0.0,0.0,0.0,0,999,22.185714285714283,34.7,59.42857142857143,16,25.7,3.0999999999999996,6,-37.8136,144.9631,3,1,0,0,0.0
Los Angeles,2024-01-15 00:00:00+00:00,34.0522,-118.2437,0,0,0.0,0.0,0.0,0.0,0,999,9.471428571428573,16.1,62.57142857142857,26,29.0,0.0,7,34.0522,-118.2437,1,0,0,0,0.0
Tampa,2024-01-01 00:00:00+00:00,27.9506,-82.4572,0,0,0.0,0.0,0.0,0.0,0,999,15.742857142857144,23.6,81.71428571428571,51,28.4,33.400000000000006,4,27.9506,-82.4572,1,0,0,0,0.0
Berlin,2024-01-22 00:00:00+00:00,52.52,13.405,0,0,0.0,0.0,0.0,0.0,0,999,-1.0714285714285714,3.0,81.0,43,35.3,6.5,4,52.52,13.405,1,0,0,0,0.0
San Diego,2024-05-20 00:00:00+00:00,32.7157,-117.1611,1,1,355.6,355.6,61.5,61.5,1,4,16.557142857142857,20.4,72.57142857142857,54,20.9,0.0,7,32.7157,-117.1611,5,1,0,0,0.0
Santiago,2024-12-30 00:00:00+00:00,-33.4489,-70.6693,5,13,350.6,340.6,214.2,82.47999999999999,3,5,21.685714285714287,31.3,52.857142857142854,25,14.0,0.0,7,-33.4489,-70.6693,12,0,0,0,0.0
Frankfurt,2025-03-10 00:00:00+00:00,50.1109,8.6821,0,0,0.0,0.0,0.0,0.0,0,999,5.371428571428572,16.6,72.0,40,10.8,0.0,7,50.1109,8.6821,3,1,0,0,0.0
Jakarta,2025-07-28 00:00:00+00:00,-6.2088,106.8456,0,0,0.0,0.0,0.0,0.0,0,999,29.128571428571433,34.8,63.57142857142857,32,15.3,6.6,5,-6.2088,106.8456,7,2,0,0,0.0
Manila,2025-03-24 00:00:00+00:00,14.5995,120.9842,0,0,0.0,0.0,0.0,0.0,0,999,28.24285714285714,33.1,60.142857142857146,41,20.1,1.7,7,14.5995,120.9842,3,1,1,2,341.0
Honolulu,2024-01-08 00:00:00+00:00,21.3099,-157.8581,0,0,0.0,0.0,0.0,0.0,0,999,22.442857142857147,27.0,74.85714285714286,48,23.9,5.0,5,21.3099,-157.8581,1,0,0,0,0.0
Wellington,2025-07-14 00:00:00+00:00,-41.2865,174.7762,0,0,0.0,0.0,0.0,0.0,0,999,11.242857142857144,14.4,79.42857142857143,64,44.5,36.3,3,-41.2865,174.7762,7,2,1,1,333.0
Portland,2024-12-02 00:00:00+00:00,45.5152,-122.6784,0,0,0.0,0.0,0.0,0.0,0,999,4.228571428571429,11.2,89.14285714285714,63,18.3,4.3999999999999995,6,45.5152,-122.6784,12,0,0,0,0.0
Osaka,2024-02-05 00:00:00+00:00,34.6937,135.5023,0,0,0.0,0.0,0.0,0.0,0,999,5.285714285714286,12.8,76.85714285714286,45,31.7,10.3,3,34.6937,135.5023,2,0,0,0,0.0
Anchorage,2024-12-16 00:00:00+00:00,61.2181,-149.9003,0,0,0.0,0.0,0.0,0.0,0,999,-2.042857142857143,4.2,90.14285714285714,68,23.7,30.6,2,61.2181,-149.9003,12,0,0,0,0.0
München,2024-09-23 00:00:00+00:00,48.1351,11.582,0,0,0.0,0.0,0.0,0.0,0,999,13.085714285714287,21.4,80.85714285714286,55,29.2,33.60000000000001,5,48.1351,11.582,9,3,0,0,0.0
Manila,2025-03-10 00:00:00+00:00,14.5995,120.9842,0,0,0.0,0.0,0.0,0.0,0,999,28.671428571428574,33.8,66.85714285714286,43,17.4,11.2,5,14.5995,120.9842,3,1,1,1,342.2
Tampa,2024-12-23 00:00:00+00:00,27.9506,-82.4572,0,3,0.0,0.0,0.0,0.0,0,999,17.685714285714287,27.1,80.42857142857143,44,20.3,4.5,6,27.9506,-82.4572,12,0,0,0,0.0
Manila,2025-09-29 00:00:00+00:00,14.5995,120.9842,0,0,0.0,0.0,0.0,0.0,0,999,26.614285714285717,30.3,85.42857142857143,68,34.7,97.29999999999998,1,14.5995,120.9842,9,3,0,0,0.0
Hamburg,2025-09-29 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,12.385714285714286,18.8,70.85714285714286,48,21.1,0.3,7,53.5511,9.9937,9,3,0,0,0.0
San Francisco,2024-01-08 00:00:00+00:00,37.7749,-122.4194,0,0,0.0,0.0,0.0,0.0,0,999,10.385714285714286,15.8,81.0,49,35.6,20.9,4,37.7749,-122.4194,1,0,0,0,0.0
Lima,2024-12-30 00:00:00+00:00,-12.0464,-77.0428,0,0,0.0,0.0,0.0,0.0,0,999,21.185714285714287,24.1,76.71428571428571,60,17.1,0.0,7,-12.0464,-77.0428,12,0,0,0,0.0
Sacramento,2024-09-30 00:00:00+00:00,38.5816,-121.4944,0,8,0.0,0.0,0.0,0.0,0,999,23.214285714285715,38.6,50.42857142857143,12,17.0,0.0,7,38.5816,-121.4944,9,3,1,5,339.7
Lima,2024-09-02 00:00:00+00:00,-12.0464,-77.0428,0,0,0.0,0.0,0.0,0.0,0,999,15.457142857142857,18.8,83.85714285714286,70,30.8,0.1,7,-12.0464,-77.0428,9,3,0,0,0.0
San Jose CR,2025-07-14 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,20.771428571428572,26.6,75.85714285714286,49,15.4,35.7,3,9.9281,-84.0907,7,2,0,0,0.0
Seattle,2025-06-23 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,15.957142857142856,24.5,65.28571428571429,23,23.7,7.1000000000000005,5,47.6062,-122.3321,6,2,0,0,0.0
Tokyo,2024-08-26 00:00:00+00:00,35.6762,139.6503,0,0,0.0,0.0,0.0,0.0,0,999,28.342857142857138,33.4,80.28571428571429,45,30.8,17.8,2,35.6762,139.6503,8,2,0,0,0.0
Wellington,2024-03-18 00:00:00+00:00,-41.2865,174.7762,0,0,0.0,0.0,0.0,0.0,0,999,15.214285714285717,19.1,71.28571428571429,48,62.0,12.3,5,-41.2865,174.7762,3,1,0,0,0.0
Frankfurt,2025-04-21 00:00:00+00:00,50.1109,8.6821,0,0,0.0,0.0,0.0,0.0,0,999,13.171428571428573,23.6,68.71428571428571,28,23.4,19.3,3,50.1109,8.6821,4,1,0,0,0.0
New Orleans,2025-05-19 00:00:00+00:00,29.9511,-90.0715,0,0,0.0,0.0,0.0,0.0,0,999,25.157142857142855,31.4,78.71428571428571,52,21.2,0.8,7,29.9511,-90.0715,5,1,0,0,0.0
San Diego,2025-09-08 00:00:00+00:00,32.7157,-117.1611,0,0,0.0,0.0,0.0,0.0,0,999,22.7,29.0,78.71428571428571,50,14.9,0.0,7,32.7157,-117.1611,9,3,0,0,0.0
Denver,2024-08-19 00:00:00+00:00,39.7392,-104.9903,0,4,0.0,0.0,0.0,0.0,0,999,23.1,35.6,48.42857142857143,9,31.5,7.4,5,39.7392,-104.9903,8,2,0,0,0.0
Quito,2024-11-11 00:00:00+00:00,-0.1807,-78.4678,1,1,338.9,338.9,44.8,44.8,1,2,12.071428571428571,20.5,76.71428571428571,33,13.4,16.0,3,-0.1807,-78.4678,11,3,1,3,327.0
Sydney,2024-10-07 00:00:00+00:00,-33.8688,151.2093,0,4,0.0,0.0,0.0,0.0,0,999,16.685714285714283,26.7,71.14285714285714,34,30.2,33.199999999999996,4,-33.8688,151.2093,10,3,0,0,0.0
Hamburg,2025-04-14 00:00:00+00:00,53.5511,9.9937,1,1,331.5,331.5,34.3,34.3,1,2,9.628571428571428,19.3,70.42857142857143,35,26.2,0.3,7,53.5511,9.9937,4,1,0,0,0.0
San Jose CR,2024-10-14 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,19.25714285714286,24.4,91.85714285714286,69,13.5,165.3,1,9.9281,-84.0907,10,3,0,0,0.0
Tampa,2024-12-02 00:00:00+00:00,27.9506,-82.4572,0,0,0.0,0.0,0.0,0.0,0,999,16.67142857142857,25.2,74.14285714285714,28,18.5,7.3999999999999995,6,27.9506,-82.4572,12,0,1,10,370.9
Portland,2025-10-20 00:00:00+00:00,45.5152,-122.6784,0,0,0.0,0.0,0.0,0.0,0,999,10.700000000000001,16.5,76.0,42,23.3,11.1,5,45.5152,-122.6784,10,3,0,0,0.0
Frankfurt,2024-04-08 00:00:00+00:00,50.1109,8.6821,0,0,0.0,0.0,0.0,0.0,0,999,12.728571428571428,24.1,77.42857142857143,38,31.0,18.8,3,50.1109,8.6821,4,1,0,0,0.0
Houston,2025-01-20 00:00:00+00:00,29.7604,-95.3698,0,0,0.0,0.0,0.0,0.0,0,999,9.814285714285715,19.2,68.42857142857143,34,25.7,9.299999999999999,6,29.7604,-95.3698,1,0,0,0,0.0
Osaka,2025-09-08 00:00:00+00:00,34.6937,135.5023,0,0,0.0,0.0,0.0,0.0,0,999,29.04285714285714,36.7,72.0,36,23.7,77.89999999999999,4,34.6937,135.5023,9,3,0,0,0.0
Managua,2024-01-22 00:00:00+00:00,12.1364,-86.2514,0,1,0.0,0.0,0.0,0.0,0,999,29.057142857142857,34.9,63.0,36,38.2,0.6000000000000001,7,12.1364,-86.2514,1,0,0,0,0.0
Seattle,2025-08-18 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,20.757142857142856,31.5,69.71428571428571,31,26.2,28.1,5,47.6062,-122.3321,8,2,0,0,0.0
Honolulu,2024-01-15 00:00:00+00:00,21.3099,-157.8581,0,0,0.0,0.0,0.0,0.0,0,999,20.157142857142855,25.0,76.14285714285714,44,33.9,64.9,4,21.3099,-157.8581,1,0,0,0,0.0
Portland,2025-07-28 00:00:00+00:00,45.5152,-122.6784,0,0,0.0,0.0,0.0,0.0,0,999,20.228571428571428,32.0,60.57142857142857,28,15.3,3.5,6,45.5152,-122.6784,7,2,0,0,0.0
Tokyo,2025-05-12 00:00:00+00:00,35.6762,139.6503,0,1,0.0,0.0,0.0,0.0,0,999,17.52857142857143,24.6,73.57142857142857,39,21.2,32.1,2,35.6762,139.6503,5,1,0,0,0.0
Santiago,2024-11-18 00:00:00+00:00,-33.4489,-70.6693,1,3,326.9,326.9,30.7,30.7,1,7,19.328571428571426,31.6,51.285714285714285,14,18.1,0.5,7,-33.4489,-70.6693,11,3,0,0,0.0
Hamburg,2024-08-12 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,19.242857142857144,27.1,74.42857142857143,46,30.0,10.7,5,53.5511,9.9937,8,2,0,0,0.0
Bangkok,2025-10-20 00:00:00+00:00,13.7563,100.5018,0,0,0.0,0.0,0.0,0.0,0,999,27.67142857142857,33.2,84.42857142857143,55,15.6,65.80000000000001,0,13.7563,100.5018,10,3,0,0,0.0
Sacramento,2024-11-25 00:00:00+00:00,38.5816,-121.4944,1,9,317.4,317.4,30.6,30.6,1,7,10.728571428571428,15.3,73.14285714285714,36,23.7,140.39999999999998,3,38.5816,-121.4944,11,3,0,0,0.0
San Francisco,2024-09-30 00:00:00+00:00,37.7749,-122.4194,0,0,0.0,0.0,0.0,0.0,0,999,16.357142857142858,33.3,79.57142857142857,20,28.5,0.0,7,37.7749,-122.4194,9,3,1,1,331.8
Santiago,2025-03-24 00:00:00+00:00,-33.4489,-70.6693,0,0,0.0,0.0,0.0,0.0,0,999,21.185714285714287,33.4,51.285714285714285,12,16.3,0.0,7,-33.4489,-70.6693,3,1,0,0,0.0
Quito,2024-03-11 00:00:00+00:00,-0.1807,-78.4678,0,0,0.0,0.0,0.0,0.0,0,999,12.757142857142856,19.6,83.71428571428571,50,12.5,57.300000000000004,1,-0.1807,-78.4678,3,1,0,0,0.0
Portland,2025-06-09 00:00:00+00:00,45.5152,-122.6784,0,0,0.0,0.0,0.0,0.0,0,999,19.642857142857142,35.1,57.714285714285715,23,17.4,0.5,7,45.5152,-122.6784,6,2,0,0,0.0
Quito,2025-07-14 00:00:00+00:00,-0.1807,-78.4678,0,0,0.0,0.0,0.0,0.0,0,999,12.457142857142857,19.8,62.857142857142854,34,14.7,1.4,7,-0.1807,-78.4678,7,2,0,0,0.0
Seattle,2024-07-29 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,18.142857142857146,25.8,64.28571428571429,34,26.7,0.5,7,47.6062,-122.3321,7,2,0,0,0.0
New Orleans,2024-11-11 00:00:00+00:00,29.9511,-90.0715,0,3,0.0,0.0,0.0,0.0,0,999,25.028571428571432,29.4,83.42857142857143,61,29.0,23.9,1,29.9511,-90.0715,11,3,0,0,0.0
Osaka,2024-11-11 00:00:00+00:00,34.6937,135.5023,0,0,0.0,0.0,0.0,0.0,0,999,13.828571428571427,22.3,76.0,37,28.6,3.3000000000000003,6,34.6937,135.5023,11,3,0,0,0.0
Berlin,2024-07-29 00:00:00+00:00,52.52,13.405,0,0,0.0,0.0,0.0,0.0,0,999,19.97142857142857,27.2,68.71428571428571,35,27.5,28.8,3,52.52,13.405,7,2,0,0,0.0
Seattle,2024-11-11 00:00:00+00:00,47.6062,-122.3321,2,2,328.4,325.7,39.7,37.7,1,4,8.871428571428572,14.2,82.71428571428571,60,37.2,19.3,4,47.6062,-122.3321,11,3,0,0,0.0
Sydney,2024-01-08 00:00:00+00:00,-33.8688,151.2093,0,0,0.0,0.0,0.0,0.0,0,999,22.214285714285715,27.4,74.57142857142857,51,31.7,5.5,4,-33.8688,151.2093,1,0,0,0,0.0
Quito,2024-10-14 00:00:00+00:00,-0.1807,-78.4678,0,4,0.0,0.0,0.0,0.0,0,999,12.07142857142857,19.5,83.28571428571429,44,14.8,113.39999999999999,2,-0.1807,-78.4678,10,3,0,0,0.0
Managua,2025-04-07 00:00:00+00:00,12.1364,-86.2514,2,20,348.7,347.45,69.1,61.0,2,2,29.7,35.9,59.0,31,27.0,0.0,7,12.1364,-86.2514,4,1,1,1,327.8
Port-au-Prince,2025-10-20 00:00:00+00:00,18.5944,-72.3074,0,0,0.0,0.0,0.0,0.0,0,999,28.414285714285715,34.3,69.71428571428571,38,19.3,13.200000000000001,5,18.5944,-72.3074,10,3,0,0,0.0
San Diego,2024-08-19 00:00:00+00:00,32.7157,-117.1611,0,3,0.0,0.0,0.0,0.0,0,999,21.800000000000004,27.5,79.0,53,18.6,0.0,7,32.7157,-117.1611,8,2,0,0,0.0
Denver,2024-12-16 00:00:00+00:00,39.7392,-104.9903,0,0,0.0,0.0,0.0,0.0,0,999,0.34285714285714286,10.7,54.57142857142857,24,15.7,0.9,7,39.7392,-104.9903,12,0,0,0,0.0
Tokyo,2024-11-25 00:00:00+00:00,35.6762,139.6503,0,0,0.0,0.0,0.0,0.0,0,999,9.828571428571427,17.5,71.28571428571429,33,20.3,12.1,4,35.6762,139.6503,11,3,0,0,0.0
Santiago,2025-01-13 00:00:00+00:00,-33.4489,-70.6693,0,10,0.0,0.0,0.0,0.0,0,999,22.928571428571427,33.4,49.57142857142857,14,15.6,0.0,7,-33.4489,-70.6693,1,0,0,0,0.0
Los Angeles,2025-03-10 00:00:00+00:00,34.0522,-118.2437,0,0,0.0,0.0,0.0,0.0,0,999,11.62857142857143,22.5,71.42857142857143,27,18.0,26.0,5,34.0522,-118.2437,3,1,0,0,0.0
Osaka,2025-10-13 00:00:00+00:00,34.6937,135.5023,0,0,0.0,0.0,0.0,0.0,0,999,23.357142857142858,29.9,74.0,47,17.0,7.0,6,34.6937,135.5023,10,3,0,0,0.0
Mexico City,2025-07-07 00:00:00+00:00,19.4326,-99.1332,0,0,0.0,0.0,0.0,0.0,0,999,17.54285714285714,25.0,74.28571428571429,35,13.4,42.00000000000001,4,19.4326,-99.1332,7,2,0,0,0.0
Melbourne,2025-10-06 00:00:00+00:00,-37.8136,144.9631,0,0,0.0,0.0,0.0,0.0,0,999,14.871428571428568,26.9,63.857142857142854,33,26.7,15.399999999999999,3,-37.8136,144.9631,10,3,0,0,0.0
Denver,2024-01-01 00:00:00+00:00,39.7392,-104.9903,0,0,0.0,0.0,0.0,0.0,0,999,-1.942857142857143,9.8,53.57142857142857,18,13.2,1.6,6,39.7392,-104.9903,1,0,0,0,0.0
Mexico City,2024-11-25 00:00:00+00:00,19.4326,-99.1332,0,0,0.0,0.0,0.0,0.0,0,999,15.85714285714286,26.2,55.714285714285715,12,18.5,4.8999999999999995,6,19.4326,-99.1332,11,3,1,2,320.2
Wellington,2025-05-12 00:00:00+00:00,-41.2865,174.7762,0,0,0.0,0.0,0.0,0.0,0,999,13.314285714285713,16.7,82.0,62,42.3,26.7,6,-41.2865,174.7762,5,1,0,0,0.0
Auckland,2024-07-08 00:00:00+00:00,-36.8485,174.7633,0,0,0.0,0.0,0.0,0.0,0,999,10.771428571428572,16.6,80.14285714285714,61,35.9,12.100000000000003,6,-36.8485,174.7633,7,2,0,0,0.0
Los Angeles,2025-09-22 00:00:00+00:00,34.0522,-118.2437,0,0,0.0,0.0,0.0,0.0,0,999,23.557142857142857,35.0,75.57142857142857,30,14.5,25.200000000000003,6,34.0522,-118.2437,9,3,0,0,0.0
Managua,2024-07-15 00:00:00+00:00,12.1364,-86.2514,0,0,0.0,0.0,0.0,0.0,0,999,27.24285714285714,31.7,82.71428571428571,61,27.4,24.9,0,12.1364,-86.2514,7,2,0,0,0.0
Berlin,2025-04-28 00:00:00+00:00,52.52,13.405,0,0,0.0,0.0,0.0,0.0,0,999,12.3,18.5,65.14285714285714,24,14.7,7.0,4,52.52,13.405,4,1,0,0,0.0
Auckland,2025-06-23 00:00:00+00:00,-36.8485,174.7633,0,0,0.0,0.0,0.0,0.0,0,999,11.6,16.4,81.0,63,23.1,13.1,5,-36.8485,174.7633,6,2,0,0,0.0
Los Angeles,2024-12-23 00:00:00+00:00,34.0522,-118.2437,0,2,0.0,0.0,0.0,0.0,0,999,14.72857142857143,26.4,51.714285714285715,12,7.8,0.0,7,34.0522,-118.2437,12,0,0,0,0.0
Lima,2024-08-12 00:00:00+00:00,-12.0464,-77.0428,0,0,0.0,0.0,0.0,0.0,0,999,15.185714285714285,18.8,84.28571428571429,69,27.6,0.7,7,-12.0464,-77.0428,8,2,0,0,0.0
Brisbane,2024-05-06 00:00:00+00:00,-27.4698,153.0251,0,0,0.0,0.0,0.0,0.0,0,999,18.571428571428577,24.6,83.0,55,24.2,6.9,5,-27.4698,153.0251,5,1,0,0,0.0
San Francisco,2024-06-03 00:00:00+00:00,37.7749,-122.4194,0,0,0.0,0.0,0.0,0.0,0,999,15.071428571428571,24.0,70.57142857142857,34,40.7,0.0,7,37.7749,-122.4194,6,2,1,1,367.1
Honolulu,2024-04-08 00:00:00+00:00,21.3099,-157.8581,0,0,0.0,0.0,0.0,0.0,0,999,22.5,26.2,70.28571428571429,53,35.7,11.7,2,21.3099,-157.8581,4,1,0,0,0.0
San Francisco,2025-05-12 00:00:00+00:00,37.7749,-122.4194,0,0,0.0,0.0,0.0,0.0,0,999,15.957142857142857,29.1,61.57142857142857,13,23.9,0.0,7,37.7749,-122.4194,5,1,0,0,0.0
Houston,2024-04-15 00:00:00+00:00,29.7604,-95.3698,0,1,0.0,0.0,0.0,0.0,0,999,20.614285714285717,27.6,74.57142857142857,35,34.2,63.3,4,29.7604,-95.3698,4,1,0,0,0.0
Santiago,2024-08-19 00:00:00+00:00,-33.4489,-70.6693,0,0,0.0,0.0,0.0,0.0,0,999,12.242857142857144,23.0,74.0,15,13.8,0.0,7,-33.4489,-70.6693,8,2,0,0,0.0
München,2024-08-12 00:00:00+00:00,48.1351,11.582,0,0,0.0,0.0,0.0,0.0,0,999,20.671428571428574,29.2,76.14285714285714,51,15.8,7.800000000000001,6,48.1351,11.582,8,2,0,0,0.0
Bangkok,2025-02-17 00:00:00+00:00,13.7563,100.5018,0,0,0.0,0.0,0.0,0.0,0,999,29.75714285714286,37.4,50.285714285714285,21,15.2,0.0,7,13.7563,100.5018,2,0,0,0,0.0
Santiago,2025-06-30 00:00:00+00:00,-33.4489,-70.6693,0,0,0.0,0.0,0.0,0.0,0,999,7.857142857142857,14.8,66.0,27,7.8,0.1,7,-33.4489,-70.6693,6,2,0,0,0.0
Portland,2024-09-09 00:00:00+00:00,45.5152,-122.6784,0,0,0.0,0.0,0.0,0.0,0,999,22.37142857142857,36.5,61.714285714285715,22,17.3,0.0,7,45.5152,-122.6784,9,3,1,9,422.6
Los Angeles,2024-07-08 00:00:00+00:00,34.0522,-118.2437,0,0,0.0,0.0,0.0,0.0,0,999,22.74285714285714,34.7,69.28571428571429,33,20.8,0.0,7,34.0522,-118.2437,7,2,1,30,408.8
Manila,2025-02-03 00:00:00+00:00,14.5995,120.9842,0,0,0.0,0.0,0.0,0.0,0,999,26.485714285714288,32.5,70.0,44,20.1,14.100000000000001,5,14.5995,120.9842,2,0,1,1,323.1
Quito,2024-05-13 00:00:00+00:00,-0.1807,-78.4678,0,2,0.0,0.0,0.0,0.0,0,999,12.457142857142856,19.0,83.28571428571429,53,12.5,44.0,0,-0.1807,-78.4678,5,1,0,0,0.0
Frankfurt,2025-06-02 00:00:00+00:00,50.1109,8.6821,0,0,0.0,0.0,0.0,0.0,0,999,17.614285714285717,28.5,73.85714285714286,40,21.8,39.99999999999999,4,50.1109,8.6821,6,2,0,0,0.0
Frankfurt,2024-09-02 00:00:00+00:00,50.1109,8.6821,0,0,0.0,0.0,0.0,0.0,0,999,22.5,32.9,61.42857142857143,35,22.7,0.1,7,50.1109,8.6821,9,3,0,0,0.0
Portland,2025-05-12 00:00:00+00:00,45.5152,-122.6784,0,0,0.0,0.0,0.0,0.0,0,999,14.957142857142856,26.8,55.0,14,19.7,9.9,6,45.5152,-122.6784,5,1,0,0,0.0
